美国街头的流浪汉，图源：路透社 	I-CONTENT
昨日（2日），“今日俄罗斯”的“今夜编辑”（Redacted Tonight）节目，盯上了联合国上个月的一份实情调查报告。因为，那里面有几个令人咋舌的数据。 	I-CONTENT
“今夜编辑”是“今日俄罗斯”美国频道旗下的一档周播新闻节目， 主打政治讽刺路线 。最主要的主持人是美国脱口秀演员李·坎普（Lee Camp），另外，团队中还有一些常驻主持和外景记者。 	I-CONTENT
李·坎普，youtube截图 	I-CONTENT
这份报告的作者，是联合国人权理事会极端贫困与人权问题特别报告员、纽约大学法学院教授菲利普·阿尔斯顿（Philip Alston） 。据他统计， 现在全美国有约4000万贫困人口。其中，1850万人属于“极度贫困”（也称“赤贫”），还有530万人的生活状况，堪比“第三世界的赤贫阶层”。 	I-CONTENT
4000万是什么概念？ 	I-CONTENT
差不多一个西班牙。 	I-CONTENT
对了，也许有人忘了“极度贫困”的标准。根据世界银行定义，日均生活费不足1.25美元的人即为“极度贫困”。 	I-CONTENT
对“极度贫困”的人来说，也许一杯星巴克都成了奢侈品，图源：布鲁金斯协会 	I-CONTENT
阿尔斯顿写道，尽管美国是世界上最强大、科技最发达的国家之一，但其国内的不平等现象远比欧洲各国严重。 	I-CONTENT
为什么这么说呢？ 	I-CONTENT
因为在全球2208位可称为“亿万富翁”的人中， 超过四分之一都来自美国。 	I-CONTENT
“人家一直告诉我，美国是世界上最厉害的国家”，了解到这里，本期常驻主持人约翰·奥唐纳（John F. O’Donnell）不禁感叹道， “从来没人跟我说，美国让制造穷人方面也是世界最厉害啊。” 	I-CONTENT
“我凌乱了！” 	I-CONTENT
凌乱的约翰·奥唐纳，youtube视频截图 	I-CONTENT
此外，报告还提出警告，与其他富裕民主国家相比， 美国人的寿命更短、健康状况更差 。如果特朗普政府继续削减医疗补助、粮食券和住房补助，穷人的生存环境只会进一步恶化。 	I-CONTENT
阿尔斯顿最后认为，美国等富裕国家的赤贫问题，其实是当权者的“政治选择”。也就是说，只要有意愿，这种现象早就可以消除。 	I-CONTENT
“那为什么不消除它呢？政治意愿呢？说得更具体点……钱都到哪去了？”赞同其观点的麦唐纳在镜头前自问自答，“答案跟‘荒谬的扯淡’（irrational nonsense）是押韵的呢—— ‘国防’（national defense） 。” 	I-CONTENT
有趣的是，虽然这期节目中，主持人和嘉宾都对特朗普的政策表达了不满，但李·坎普团队对特朗普已经算得上不错。 	I-CONTENT
《纽约时报》去年曾评论称，比起其他同行， 坎普对当时有关特朗普的热门话题可谓“收敛” 。在“通俄门”风波不断发酵的时候，这档节目曾很“明显”地回避这个话题。而当特朗普解雇前FBI局长科米的时候，坎普也只是“简短、忠实”地提了一下，然后把搞笑的精力都用在揶揄其他媒体沉迷八卦上。 	I-CONTENT
用微信扫描二维码 	O
分享至好友和朋友圈 	O
分享到： 新浪微博 QQ空间 	O
社会 娱乐 生活 探索 历史 搜奇 	O
网红“手工耿”的现实困境 重庆坠江公交车上或有一家4口 失联者亲属采血样 雅鲁藏布江再次发生山体滑坡形成堰塞湖 “跟大陆作战不会赢…为何要把时间浪费在军中？” 男子酒驾遇查 叫嚣：我为东莞贡献几百万GDP！ 妇代会开幕前，这些省委书记提了啥要求？ 播放量1.7亿，网络评分9.4分！《风味人间》你看了吗 女子得病为报复交往千名男子 结局惊呆众人 中国男人为何不敢娶印度女人？原因惊人 	O
49岁许晴穿这样的袜子 还脱下当眼罩用 薛之谦被曝勾搭李雨桐闺蜜，还和某女星睡过？ 68岁张艺谋携小29岁娇妻亮相 陈婷淡妆太美(图) 70岁王刚的50岁妻子近照曝光 温婉大方气质优雅 奚梦瑶的一个无意举动，暴露和她的塑料友情？ 49岁王菲上演飞机换装秀 毫无遮掩纯素颜出镜 黄晓明赵薇街头狂奔被拍 网友：减肥的人跑步上班 朱亚文二胎再得女儿！晒“妹妹”脚印喜气洋洋 娱乐圈水有多深? 看完成龙这段话你就知道了 	O
昨晚的成都 原配自杀住ICU，老公和小三拍婚纱照 注意了，专家教你四个动作放松肩颈 一勺猪油等于十副药，能治疗这十几种病！ 选对6种“旺妻男” 婚姻生活更滋润 女生单身太久会有这8种“症状” 饭后这样吃，5天刮油12斤！脂肪全没！ 你的肾虚有多严重，老大夫看了脸上4处就知道！ 老公逼我做全职太太，我妥协了他却好抠门 心机前妻强势回归，留下律师信要来抢孩子 	O
火星出现巨大羽状白云，在地球上都能看 水里加一物可以保肝？常喝5种水保你肝脏健康不生病 月表惊现黑色大铁钩物体，科学家称绝非人类登月遗留 地球迎来彗星“骷髅头”，世界天文界绷紧了神经 科学家证实了非洲核遗迹为UFO 四颗光球袭击莫斯科, 这并非科幻小说, 科学家认为与 墨西哥克科利马火山口发现雪茄型UFO 把地球上的远古建筑连起来竟得到神秘地图！外星人真 人死后的世界是什么样子，真有阴曹地府吗？ 	O
兰台•“小鲜肉”在中国为何这么红 40年来家国：百幅巨像记录改革开放 1978年外国游客在十三陵如此摆拍 65年蒋介石为何令“再来一次克什米尔公主号事件” 最能打5名国民党将领：毛泽东评其一“林彪不如” 哪位民国陆军上将门徒遍天下 连蒋介石都是他弟子 中共哪支部队在国民党统帅部挂上号 毛泽东高度评价 他是被鲁迅骂的最厉害的人 14字把他气得哑口无言 揭秘战争狂魔希特勒死因，真相让人难以置信 	O
史上唯一女神仙 三大预言至今未破 古代皇帝真实选妃过程揭秘：尺度惊人 前苏联登山者集体离奇死亡真相解密 太惊人! 专家挖明十三陵竟发生一诡异事件 至今无解 北京故宫的龙椅为何不能坐?原因竟然是这样 日本投降后留在东北的几十万女人怎么办？ 各国领导人年薪都是多少钱？最后一个惊呆了！ 古代打仗女俘虏怎么处置?主要有4种方法 皇帝妃子众多还受限制 临幸嫔妃竟不能超过... 	O
老大爷街头卖大块头甲鱼，男子好奇走近一看，却差点骂出了声 	O
妻子家中洗漱，隔壁邻居突然闯进来！丈夫却阻止她报警 	O
女子深夜出行被陌生男尾随搭讪 拒绝后遭强行扑倒 	O
狮航载189人客机坠毁 男子因堵车晚点错过航班 	O
一代“标王”的鼎盛时期：27岁赚了27个亿 	O
女孩8个月被遗弃，爷爷奶奶做体力活将其养大，今却不能孝敬二老 	O
愤怒！男子疯狂殴打坐在轮椅上的老母亲 相关部门已介入调查 	O
学生没钱回校，公交司机下班后开车送回 	O
官网 礼包 开始游戏 	O
官网 礼包 开始游戏 	O
官网 礼包 开始游戏 	O
中科院院士丁奎岭任上海交大常务副校长 0 条评论 2018-10-30 13:11:10 波兰极右自媒体鼓吹“台独” 被绿媒当作电视台报 美国中期选举正冲刺 “通俄门”调查为何“消停” ​希拉里上节目直言“想当总统” 她的团队却这么 游客一家在阳朔拒付“野导”费用遭群殴 4人被刑拘 江西新余男孩将身体伸出天窗 撞限高栏不幸身亡 863万元彩票大奖无人领 兑奖日期将已不足两周 17岁女孩因一口凉皮与弟弟争执 带10岁妹妹跳水自 巨头鲸搁浅海南海滩 民众整夜守护救助(图) 	O
凤凰资讯官方微信 	O
李咏珍贵私人照曝光：24岁结婚照甜蜜青涩 	O
播放数：145391 	O
金庸去世享年94岁，三版“小龙女”李若彤刘亦菲陈妍希悼念 	O
播放数：3277 	O
章泽天棒球写真旧照曝光 穿清华校服肤白貌美嫩出水 	O
播放数：143449 	O
老年痴呆男子走失10天 在离家1公里工地与工人同住 	O
播放数：165128 	O
《在人间》第158期：跨国寻亲成功之后 	O
点击数：1743294 	O
民国这位大家小姐竟专跟男人抢女人 	O
点击数：2071646 	O
子宫出租实录：能站着挣钱就别躺着 	O
点击数：1764635 	O
不一样的85岁 	O
点击数：2331962 	O
幼师叫学生互扇耳光 	O
点击数：2499127 	O
92号汽油每升涨2毛1 	O
点击数：2623085 	O
千年棺木竟虐杀村民 	O
点击数：2779774 	O
楼兰古国消失之谜！ 	O
点击数：1890200 	O
讲堂 音乐 彩铃 视频 凤凰无线 	O
小伙爬山失踪20年后现身 	O
上司劝男下属相亲别看脸 	O
凤凰新媒体介绍 投资者关系 Investor Relations 广告服务 诚征英才 保护隐私权 免责条款 意见反馈 凤凰卫视介绍 	O
凤凰新媒体 版权所有 Copyright © 2016 Phoenix New Media Limited All Rights Reserved.	O

首页 资讯 视频 直播 财经 娱乐 体育 时尚 汽车 房产 科技 读书 游戏 文化 历史 军事 旅游 佛教 	O
更多 国学 数码 家居 彩票 公益 酒业 未来 	O
凤凰网资讯 > 国际 	O
凤凰网资讯 > 国际 >正文 	O
新闻 军事 娱乐 体育 财经 科技 历史 时尚 汽车 视频 读书 游戏 房产 彩票 FM App 首页 资讯 财经 娱乐 体育 时尚 汽车 房产 科技 读书 教育 文化 历史 军事 博客 公益 佛教 更多 	O
朝鲜高官金英哲结束访美经中国返朝 今晚抵北京 	B-TITLE
2018年06月03日 15:23:29 	B-TIME
来源： 观察者网 	B-RESOURCE
用微信扫描二维码 	O
分享至好友和朋友圈 	O
原标题：朝鲜高官金英哲结束访美经中国返朝 今晚抵北京 【编译/观察者网 李焕宇】当地时间6月2日，朝 	O
原标题：朝鲜高官金英哲结束访美经中国返朝今晚抵北京 	O
【编译/观察者网李焕宇】当地时间6月2日，朝鲜劳动党中央委员会副委员长兼统一战线部部长金英哲结束了为期四天的访美行程。据韩媒推测，他将在纽约乘中国国际航空公司的CA982航班经北京返回平壤。 	B-CONTENT
金英哲离开在纽约的驻地视频截图 	I-TITLE
据韩联社6月3日报道，金英哲在美国当地时间6月2日下午3时30分左右离开位于纽约曼哈顿的曼哈顿千禧酒店，预计将在4点50分于纽约肯尼迪国际机场乘坐中国国际航空公司的CA982航班经北京返回平壤。 	I-CONTENT
除了在中午访问了附近的朝鲜驻联合国代表处外， 金英哲并未安排任何行程，对于记者的提问也未作任何回答。 	I-CONTENT
据日本放送协会（NHK）预测，金英哲将在6月3日晚上9点抵达北京，他将在中国滞留一晚后，于明天返朝。 	I-CONTENT
作为18年来访问美国的朝鲜最高级别人士，美方对金英哲的警备工作一直都很重视，这次也不例外。 	I-CONTENT
据此前报道，金英哲在5月30日抵达美国纽约开始访美，在同美国国务卿蓬佩奥进行了为期两天的会谈后，于6月1日访问了美国首都华盛顿，并在白宫向美国总统特朗普转达了朝鲜最高领导人金正恩的亲笔信。 	I-CONTENT
两个小时的会谈后，特朗普向媒体宣布，恢复6月12日在新加坡进行的美朝首脑会晤。 	I-CONTENT
有一位白宫官员后来证实，特朗普已经阅读了这封信的内容，不过目前外界尚不清楚信的内容是什么。 	I-CONTENT
用微信扫描二维码 	O
分享至好友和朋友圈 	O
分享到： 新浪微博 QQ空间 	O
社会 娱乐 生活 探索 历史 搜奇 	O
网红“手工耿”的现实困境 重庆坠江公交车上或有一家4口 失联者亲属采血样 雅鲁藏布江再次发生山体滑坡形成堰塞湖 “跟大陆作战不会赢…为何要把时间浪费在军中？” 男子酒驾遇查 叫嚣：我为东莞贡献几百万GDP！ 妇代会开幕前，这些省委书记提了啥要求？ 播放量1.7亿，网络评分9.4分！《风味人间》你看了吗 女子得病为报复交往千名男子 结局惊呆众人 中国男人为何不敢娶印度女人？原因惊人 	O
49岁许晴穿这样的袜子 还脱下当眼罩用 薛之谦被曝勾搭李雨桐闺蜜，还和某女星睡过？ 68岁张艺谋携小29岁娇妻亮相 陈婷淡妆太美(图) 70岁王刚的50岁妻子近照曝光 温婉大方气质优雅 奚梦瑶的一个无意举动，暴露和她的塑料友情？ 49岁王菲上演飞机换装秀 毫无遮掩纯素颜出镜 黄晓明赵薇街头狂奔被拍 网友：减肥的人跑步上班 朱亚文二胎再得女儿！晒“妹妹”脚印喜气洋洋 娱乐圈水有多深? 看完成龙这段话你就知道了 	O
昨晚的成都 原配自杀住ICU，老公和小三拍婚纱照 注意了，专家教你四个动作放松肩颈 一勺猪油等于十副药，能治疗这十几种病！ 选对6种“旺妻男” 婚姻生活更滋润 女生单身太久会有这8种“症状” 饭后这样吃，5天刮油12斤！脂肪全没！ 你的肾虚有多严重，老大夫看了脸上4处就知道！ 老公逼我做全职太太，我妥协了他却好抠门 心机前妻强势回归，留下律师信要来抢孩子 	O
火星出现巨大羽状白云，在地球上都能看 水里加一物可以保肝？常喝5种水保你肝脏健康不生病 月表惊现黑色大铁钩物体，科学家称绝非人类登月遗留 地球迎来彗星“骷髅头”，世界天文界绷紧了神经 科学家证实了非洲核遗迹为UFO 四颗光球袭击莫斯科, 这并非科幻小说, 科学家认为与 墨西哥克科利马火山口发现雪茄型UFO 把地球上的远古建筑连起来竟得到神秘地图！外星人真 人死后的世界是什么样子，真有阴曹地府吗？ 	O
兰台•“小鲜肉”在中国为何这么红 40年来家国：百幅巨像记录改革开放 1978年外国游客在十三陵如此摆拍 65年蒋介石为何令“再来一次克什米尔公主号事件” 最能打5名国民党将领：毛泽东评其一“林彪不如” 哪位民国陆军上将门徒遍天下 连蒋介石都是他弟子 中共哪支部队在国民党统帅部挂上号 毛泽东高度评价 他是被鲁迅骂的最厉害的人 14字把他气得哑口无言 揭秘战争狂魔希特勒死因，真相让人难以置信 	O
史上唯一女神仙 三大预言至今未破 古代皇帝真实选妃过程揭秘：尺度惊人 前苏联登山者集体离奇死亡真相解密 太惊人! 专家挖明十三陵竟发生一诡异事件 至今无解 北京故宫的龙椅为何不能坐?原因竟然是这样 日本投降后留在东北的几十万女人怎么办？ 各国领导人年薪都是多少钱？最后一个惊呆了！ 古代打仗女俘虏怎么处置?主要有4种方法 皇帝妃子众多还受限制 临幸嫔妃竟不能超过... 	O
老大爷街头卖大块头甲鱼，男子好奇走近一看，却差点骂出了声 	O
妻子家中洗漱，隔壁邻居突然闯进来！丈夫却阻止她报警 	O
女子深夜出行被陌生男尾随搭讪 拒绝后遭强行扑倒 	O
狮航载189人客机坠毁 男子因堵车晚点错过航班 	O
一代“标王”的鼎盛时期：27岁赚了27个亿 	O
女孩8个月被遗弃，爷爷奶奶做体力活将其养大，今却不能孝敬二老 	O
愤怒！男子疯狂殴打坐在轮椅上的老母亲 相关部门已介入调查 	O
学生没钱回校，公交司机下班后开车送回 	O
官网 礼包 开始游戏 	O
官网 礼包 开始游戏 	O
官网 礼包 开始游戏 	O
中科院院士丁奎岭任上海交大常务副校长 0 条评论 2018-10-30 13:11:10 波兰极右自媒体鼓吹“台独” 被绿媒当作电视台报 美国中期选举正冲刺 “通俄门”调查为何“消停” ​希拉里上节目直言“想当总统” 她的团队却这么 游客一家在阳朔拒付“野导”费用遭群殴 4人被刑拘 江西新余男孩将身体伸出天窗 撞限高栏不幸身亡 863万元彩票大奖无人领 兑奖日期将已不足两周 17岁女孩因一口凉皮与弟弟争执 带10岁妹妹跳水自 巨头鲸搁浅海南海滩 民众整夜守护救助(图) 	O
凤凰资讯官方微信 	O
李咏珍贵私人照曝光：24岁结婚照甜蜜青涩 	O
播放数：145391 	O
金庸去世享年94岁，三版“小龙女”李若彤刘亦菲陈妍希悼念 	O
播放数：3277 	O
章泽天棒球写真旧照曝光 穿清华校服肤白貌美嫩出水 	O
播放数：143449 	O
老年痴呆男子走失10天 在离家1公里工地与工人同住 	O
播放数：165128 	O
《在人间》第158期：跨国寻亲成功之后 	O
点击数：1743294 	O
民国这位大家小姐竟专跟男人抢女人 	O
点击数：2071646 	O
子宫出租实录：能站着挣钱就别躺着 	O
点击数：1764635 	O
不一样的85岁 	O
点击数：2331962 	O
幼师叫学生互扇耳光 	O
点击数：2499127 	O
92号汽油每升涨2毛1 	O
点击数：2623085 	O
千年棺木竟虐杀村民 	O
点击数：2779774 	O
楼兰古国消失之谜！ 	O
点击数：1890200 	O
讲堂 音乐 彩铃 视频 凤凰无线 	O
小伙爬山失踪20年后现身 	O
上司劝男下属相亲别看脸 	O
凤凰新媒体介绍 投资者关系 Investor Relations 广告服务 诚征英才 保护隐私权 免责条款 意见反馈 凤凰卫视介绍 	O
凤凰新媒体 版权所有 Copyright © 2016 Phoenix New Media Limited All Rights Reserved.	O

首页 资讯 视频 直播 财经 娱乐 体育 时尚 汽车 房产 科技 读书 游戏 文化 历史 军事 旅游 佛教 	O
更多 国学 数码 家居 彩票 公益 酒业 未来 	O
凤凰网资讯 > 国际 	O
凤凰网资讯 > 国际 >正文 	O
新闻 军事 娱乐 体育 财经 科技 历史 时尚 汽车 视频 读书 游戏 房产 彩票 FM App 首页 资讯 财经 娱乐 体育 时尚 汽车 房产 科技 读书 教育 文化 历史 军事 博客 公益 佛教 更多 	O
欧盟向WTO状告中国 商务部回应 	B-TITLE
2018年06月03日 20:00:27 	B-TIME
来源： 商务部网站 	B-RESOURCE
用微信扫描二维码 	O
分享至好友和朋友圈 	O
原标题：商务部条约法律司负责人就欧盟将我技术转让措施诉诸世贸争端解决机制发表谈话6月1日，欧盟在世贸组织争端解决机制项下要求与中方进行磋商，启动世贸组织争端解决程序。欧方称中国政府有关技术转让措施不符 	O
原标题：商务部条约法律司负责人就欧盟将我技术转让措施诉诸世贸争端解决机制发表谈话 	O
6月1日，欧盟在世贸组织争端解决机制项下要求与中方进行磋商，启动世贸组织争端解决程序。欧方称中国政府有关技术转让措施不符合《与贸易有关的知识产权协定》等世贸组织规则的相关规定。商务部条约法律司负责人就此发表谈话。 	B-CONTENT
中方已经收到欧方提出的磋商请求。中国政府一向高度重视知识产权保护，采取了众多强有力的措施保护国内外知识产权权利人的合法权益，取得的成绩有目共睹。在知识产权合作方面，中欧双方建立了知识产权工作组机制。通过这一机制，中欧双方一直保持着有效沟通，在诸多领域取得了积极成果。中方对欧方提出起诉表示遗憾，将根据世贸组织争端解决程序进行妥善处理。 	I-CONTENT
[责任编辑：刘洋LY PN003] 	O
责任编辑：刘洋LY PN003 	B-AUTHOR
用微信扫描二维码 	O
分享至好友和朋友圈 	O
分享到： 新浪微博 QQ空间 	O
社会 娱乐 生活 探索 历史 搜奇 	O
网红“手工耿”的现实困境 重庆坠江公交车上或有一家4口 失联者亲属采血样 雅鲁藏布江再次发生山体滑坡形成堰塞湖 “跟大陆作战不会赢…为何要把时间浪费在军中？” 男子酒驾遇查 叫嚣：我为东莞贡献几百万GDP！ 妇代会开幕前，这些省委书记提了啥要求？ 播放量1.7亿，网络评分9.4分！《风味人间》你看了吗 女子得病为报复交往千名男子 结局惊呆众人 中国男人为何不敢娶印度女人？原因惊人 	O
49岁许晴穿这样的袜子 还脱下当眼罩用 薛之谦被曝勾搭李雨桐闺蜜，还和某女星睡过？ 68岁张艺谋携小29岁娇妻亮相 陈婷淡妆太美(图) 70岁王刚的50岁妻子近照曝光 温婉大方气质优雅 奚梦瑶的一个无意举动，暴露和她的塑料友情？ 49岁王菲上演飞机换装秀 毫无遮掩纯素颜出镜 黄晓明赵薇街头狂奔被拍 网友：减肥的人跑步上班 朱亚文二胎再得女儿！晒“妹妹”脚印喜气洋洋 娱乐圈水有多深? 看完成龙这段话你就知道了 	O
昨晚的成都 原配自杀住ICU，老公和小三拍婚纱照 注意了，专家教你四个动作放松肩颈 一勺猪油等于十副药，能治疗这十几种病！ 选对6种“旺妻男” 婚姻生活更滋润 女生单身太久会有这8种“症状” 饭后这样吃，5天刮油12斤！脂肪全没！ 你的肾虚有多严重，老大夫看了脸上4处就知道！ 老公逼我做全职太太，我妥协了他却好抠门 心机前妻强势回归，留下律师信要来抢孩子 	O
火星出现巨大羽状白云，在地球上都能看 水里加一物可以保肝？常喝5种水保你肝脏健康不生病 月表惊现黑色大铁钩物体，科学家称绝非人类登月遗留 地球迎来彗星“骷髅头”，世界天文界绷紧了神经 科学家证实了非洲核遗迹为UFO 四颗光球袭击莫斯科, 这并非科幻小说, 科学家认为与 墨西哥克科利马火山口发现雪茄型UFO 把地球上的远古建筑连起来竟得到神秘地图！外星人真 人死后的世界是什么样子，真有阴曹地府吗？ 	O
兰台•“小鲜肉”在中国为何这么红 40年来家国：百幅巨像记录改革开放 1978年外国游客在十三陵如此摆拍 65年蒋介石为何令“再来一次克什米尔公主号事件” 最能打5名国民党将领：毛泽东评其一“林彪不如” 哪位民国陆军上将门徒遍天下 连蒋介石都是他弟子 中共哪支部队在国民党统帅部挂上号 毛泽东高度评价 他是被鲁迅骂的最厉害的人 14字把他气得哑口无言 揭秘战争狂魔希特勒死因，真相让人难以置信 	O
史上唯一女神仙 三大预言至今未破 古代皇帝真实选妃过程揭秘：尺度惊人 前苏联登山者集体离奇死亡真相解密 太惊人! 专家挖明十三陵竟发生一诡异事件 至今无解 北京故宫的龙椅为何不能坐?原因竟然是这样 日本投降后留在东北的几十万女人怎么办？ 各国领导人年薪都是多少钱？最后一个惊呆了！ 古代打仗女俘虏怎么处置?主要有4种方法 皇帝妃子众多还受限制 临幸嫔妃竟不能超过... 	O
老大爷街头卖大块头甲鱼，男子好奇走近一看，却差点骂出了声 	O
妻子家中洗漱，隔壁邻居突然闯进来！丈夫却阻止她报警 	O
女子深夜出行被陌生男尾随搭讪 拒绝后遭强行扑倒 	O
狮航载189人客机坠毁 男子因堵车晚点错过航班 	O
一代“标王”的鼎盛时期：27岁赚了27个亿 	O
女孩8个月被遗弃，爷爷奶奶做体力活将其养大，今却不能孝敬二老 	O
愤怒！男子疯狂殴打坐在轮椅上的老母亲 相关部门已介入调查 	O
学生没钱回校，公交司机下班后开车送回 	O
官网 礼包 开始游戏 	O
官网 礼包 开始游戏 	O
官网 礼包 开始游戏 	O
中科院院士丁奎岭任上海交大常务副校长 0 条评论 2018-10-30 13:11:10 波兰极右自媒体鼓吹“台独” 被绿媒当作电视台报 美国中期选举正冲刺 “通俄门”调查为何“消停” ​希拉里上节目直言“想当总统” 她的团队却这么 游客一家在阳朔拒付“野导”费用遭群殴 4人被刑拘 江西新余男孩将身体伸出天窗 撞限高栏不幸身亡 863万元彩票大奖无人领 兑奖日期将已不足两周 17岁女孩因一口凉皮与弟弟争执 带10岁妹妹跳水自 巨头鲸搁浅海南海滩 民众整夜守护救助(图) 	O
凤凰资讯官方微信 	O
李咏珍贵私人照曝光：24岁结婚照甜蜜青涩 	O
播放数：145391 	O
金庸去世享年94岁，三版“小龙女”李若彤刘亦菲陈妍希悼念 	O
播放数：3277 	O
章泽天棒球写真旧照曝光 穿清华校服肤白貌美嫩出水 	O
播放数：143449 	O
老年痴呆男子走失10天 在离家1公里工地与工人同住 	O
播放数：165128 	O
《在人间》第158期：跨国寻亲成功之后 	O
点击数：1743294 	O
民国这位大家小姐竟专跟男人抢女人 	O
点击数：2071646 	O
子宫出租实录：能站着挣钱就别躺着 	O
点击数：1764635 	O
不一样的85岁 	O
点击数：2331962 	O
幼师叫学生互扇耳光 	O
点击数：2499127 	O
92号汽油每升涨2毛1 	O
点击数：2623085 	O
千年棺木竟虐杀村民 	O
点击数：2779774 	O
楼兰古国消失之谜！ 	O
点击数：1890200 	O
讲堂 音乐 彩铃 视频 凤凰无线 	O
小伙爬山失踪20年后现身 	O
上司劝男下属相亲别看脸 	O
凤凰新媒体介绍 投资者关系 Investor Relations 广告服务 诚征英才 保护隐私权 免责条款 意见反馈 凤凰卫视介绍 	O
凤凰新媒体 版权所有 Copyright © 2016 Phoenix New Media Limited All Rights Reserved.	O

首页 资讯 视频 直播 财经 娱乐 体育 时尚 汽车 房产 科技 读书 游戏 文化 历史 军事 旅游 佛教 	O
更多 国学 数码 家居 彩票 公益 酒业 未来 	O
凤凰网资讯 > 国际 	O
凤凰网资讯 > 国际 >正文 	O
新闻 军事 娱乐 体育 财经 科技 历史 时尚 汽车 视频 读书 游戏 房产 彩票 FM App 首页 资讯 财经 娱乐 体育 时尚 汽车 房产 科技 读书 教育 文化 历史 军事 博客 公益 佛教 更多 	O
G7财长会砸了 日本欧盟都在盯着中国 	B-TITLE
2018年06月04日 09:20:19 	B-TIME
来源： 环球时报公号 	B-RESOURCE
用微信扫描二维码 	O
分享至好友和朋友圈 	O
原标题:G7财长会砸了，日本欧盟都在盯着中国 受到全球关注的中美经贸磋商上周末进行了又一回合。上周二 	O
原标题:G7财长会砸了，日本欧盟都在盯着中国 	O
受到全球关注的中美经贸磋商上周末进行了又一回合。上周二，白宫不顾中美在上轮磋商中达成的“搁置”贸易战的共识，宣布将对中国500亿美元高科技商品加征关税。这种一再反复、无故变脸的做法受到包括美国舆论在内的广泛批评。 	B-CONTENT
3日，中国国务院副总理刘鹤带领的中方团队与美国商务部长罗斯带领的美方团队在磋商后合影。 	I-CONTENT
这次中方的强调，犹如在美国政府公信力和双方谈判成果之间加了一根保险丝。美国商务部长罗斯率团在北京磋商之际，美国财长姆努钦在加拿大的G7财长会上成为各方围攻的目标，原因是特朗普政府日前宣布对欧盟、加拿大等开征钢铝惩罚性关税。这意味着除美国自身外，G7其他6个国家无一幸免。法国财长勒梅尔警告，G7将变成G6+1，美国是在冒着经济不稳定的风险对抗所有人。 	I-CONTENT
美国财长姆努钦在加拿大的G7财长会上 	I-CONTENT
“随着对全球贸易战的担忧升级，所有目光都聚焦在北京的谈判。”在美国有线电视新闻网看来，中美磋商如此受关注不仅因为它牵扯世界两个最大经济体，还因为中美纠纷是众多纠纷中的一个，美国的贸易保护行动正把越来越多的国家卷入进来。在过去混乱的一周中，美国还宣布对加拿大、墨西哥、欧盟加征钢铝关税。日本《每日新闻》3日称，日本和欧盟一道密切注视美国与中国的贸易磋商情况，希望有所借鉴参考。由于未获得暂时豁免，美国对日本的钢铝关税在3月份已开始实施。 	I-CONTENT
6月1日，七国集团（G7）成员国的财政部长和中央银行行长在加拿大惠斯勒开会。 	I-CONTENT
这也让美方在G7财长会上成为众矢之的。“G7财长会在‘一致关切和失望’中结束”，法新社报道称，2日，在加拿大惠斯勒举行的七国集团部长级会议结束时，加拿大财长比尔·莫诺对记者表示，各国财长一致对特朗普政府加征钢铝关税感到不满，敦促美国财长姆努钦向白宫转达他们的“一致关切和失望”。 	I-CONTENT
路透社报道称，美国在G7会议上被孤立，盟友们纷纷抨击特朗普的关税做法。日本财务大臣麻生太郎称，美方行动“令人深感遗憾”。麻生还对记者说：“这种情况在G7会议上并不常见，但这是美国对抗其他各国。”法国财长勒梅尔敦促美国向欧洲盟友和G7伙伴发出“积极信号”，避免贸易战。勒梅尔还警告，如果美国不采取缓和措施，贸易战可能在几天内爆发。环球时报（微信公众号ID：hqsbwx） 	I-CONTENT
用微信扫描二维码 	O
分享至好友和朋友圈 	O
分享到： 新浪微博 QQ空间 	O
面对美国钢铝关税组成贸易壁垒，欧盟和日本准备反制措施教训美国 http://p0.ifengimg.com/pmop/2018/0521/638B62AECA897119D5975FABFFC7D0043C1DC244_size30_w590_h396.jpeg 	O
社会 娱乐 生活 探索 历史 搜奇 	O
网红“手工耿”的现实困境 重庆坠江公交车上或有一家4口 失联者亲属采血样 雅鲁藏布江再次发生山体滑坡形成堰塞湖 “跟大陆作战不会赢…为何要把时间浪费在军中？” 男子酒驾遇查 叫嚣：我为东莞贡献几百万GDP！ 妇代会开幕前，这些省委书记提了啥要求？ 播放量1.7亿，网络评分9.4分！《风味人间》你看了吗 女子得病为报复交往千名男子 结局惊呆众人 中国男人为何不敢娶印度女人？原因惊人 	O
49岁许晴穿这样的袜子 还脱下当眼罩用 薛之谦被曝勾搭李雨桐闺蜜，还和某女星睡过？ 68岁张艺谋携小29岁娇妻亮相 陈婷淡妆太美(图) 70岁王刚的50岁妻子近照曝光 温婉大方气质优雅 奚梦瑶的一个无意举动，暴露和她的塑料友情？ 49岁王菲上演飞机换装秀 毫无遮掩纯素颜出镜 黄晓明赵薇街头狂奔被拍 网友：减肥的人跑步上班 朱亚文二胎再得女儿！晒“妹妹”脚印喜气洋洋 娱乐圈水有多深? 看完成龙这段话你就知道了 	O
